imgID,r,g,b,avgBrightness,LA,LB,LC,anti-blurr,exposure&colourfullness,saturation,hue,ROT1,ROT2,ROT3,size,aspectRatio,WTH1,WTH2,WTH3,WTS1,WTS2,WTS3,WTV1,WTV2,WTV3,hue,saturation ,value,PART,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1452925,142.9867347,144.6156764,141.6344431,143.0789514,144.0541183,143.7887622,144.0746634,3341.452013,141.6344431,144.6156764,142.9867347,146.4425814,143.0920651,138.9303123,1338,1.43715847,-22944.5,-13158.25,118493.875,-23223.5,-13372.75,118457.625,-23386.5,-13557.25,118217.875,-0.022987799,-0.033805676,-0.019728377,,31,5.48,0.674012856,0,0,1,2,11,17,2
1453509,153.6057209,139.8469243,131.312426,141.5883571,142.1558537,142.9878717,143.4545325,740.1472874,131.312426,139.8469243,153.6057209,176.2612993,145.0232566,125.3581086,1208,1.013333333,-4085.5,-3426.75,2898.625,-3581,-5390.5,3773.75,-3452.5,-4125.25,4928.375,0.423371648,-0.59707299,-0.966951088,,15,4.6,0.918367347,0,0,2,3,6,3,0
1453690,96.933964,83.66968095,163.8659003,114.8231818,92.27983456,96.77807059,99.14424708,298.3822168,163.8659003,83.66968095,96.933964,100.6162602,93.50417752,174.3828096,1465,1.1996997,44788.5,-37898.75,-127.875,51486.5,-35334.75,-1172.375,43367.5,22949.5,-11697,0.034721943,-0.067937993,0.299315012,,12,5.83,0.305555556,0,0,0,0,3,8,1
1454212,141.9540442,122.0252301,98.65728218,120.8788522,124.5749301,125.3199995,126.1956928,1981.263404,98.65728218,122.0252301,141.9540442,93.15067625,77.81942096,60.52803607,1014,0.857142857,-2386.5,41341.5,-53313.375,-2681.5,38286,-47884.875,-4607,32522.75,-39967.25,0.080000814,0.061478443,0.037398661,,12,6.58,0.247933884,0,0,0,0,0,5,6
1455386,132.9184113,140.3438114,158.9879263,144.083383,140.1112764,140.2490459,140.0875578,567.7016437,158.9879263,140.3438114,132.9184113,108.3292301,112.3435914,123.2664579,1008,0.777777778,-10042,36389,-898.5,-10709.5,36186.25,-16.875,-14378,28282,1949.5,-2.46681101,-2.328965178,-1.406201618,,27,5.11,0.617283951,0,0,1,4,13,9,0
1457870,114.8563298,109.4306963,96.16198104,106.8163357,109.6261847,109.5403272,109.9453644,789.0922831,96.16198104,109.4306963,114.8563298,119.0985365,114.0154651,101.0293208,997,0.66722408,-5405.5,-12839.75,-12426.375,-5335,-12495.75,-12096.875,-5346,-12996.25,-12794.125,2.8569474,2.582813994,2.100024384,,24,5.04,0.539930556,0,0,0,6,11,7,0
1459518,95.56913947,62.52723415,33.21863916,63.77167092,67.43586266,69.06558401,71.25574625,1217.05425,33.21863916,62.52723415,95.56913947,151.8450487,105.5165068,42.4202712,1104,0.637982196,18110,13859.5,16840.75,15380.5,12396.75,14157.375,11925,7900,9917.75,0.487241746,0.447898698,0.353440333,,38,5.74,0.670562454,0,0,1,1,9,21,5
1460494,112.590251,123.9018963,133.6704271,123.3875248,122.2023284,121.6333269,122.1624237,1433.625554,133.6704271,123.9018963,112.590251,122.1843931,131.7405586,140.1705478,643,1.482625483,11822,10770,9543,12503,10959.5,9826.375,12812.5,11372.25,10354.125,0.241856498,0.22652807,0.24092135,,10,5.2,0.330578512,0,0,0,1,7,3,0
1461725,134.7214509,120.3994533,117.8671745,124.3293596,123.2614795,124.3930508,124.5761303,2856.009886,117.8671745,120.3994533,134.7214509,84.04673506,68.75886111,65.04574605,1399,1.091180867,-63783.5,65854.5,35141,-63060.5,65649,30926.75,-64644,64464.25,29111.375,3.11406423,4.05590121,7.97414771,,32,6.56,0.490358127,0,0,0,1,1,10,21
1462328,39.38463831,39.30772503,39.36106453,39.35114262,39.32792791,39.3368028,39.32996703,330.6884276,39.36106453,39.30772503,39.38463831,44.48520962,44.4522688,44.47120838,1411,1.351666667,-11290,-8618,-22778.125,-11303.5,-8621.75,-22772.75,-11301,-8620.5,-22771.625,0.102124441,0.105027461,0.103698088,,18,5.44,0.595155709,0,0,1,0,7,9,0
1462358,89.50919375,117.5605825,128.8895821,111.9864528,112.414811,110.4647232,112.5475928,1231.228478,128.8895821,117.5605825,89.50919375,90.95683411,116.304466,126.626049,975,0.893203883,235.5,5515.75,-7029.75,158.5,5481.25,-7367.5,-715,5177.5,-8352.25,-1.955382829,-0.73768256,-0.702707334,,36,6.08,1.117192148,0,0,1,2,8,8,22
1464864,114.2098371,158.6532482,201.8402057,158.2344303,152.3226773,150.2879814,154.1275491,1290.161519,201.8402057,158.6532482,114.2098371,84.04294233,127.9502203,163.7296201,1585,0.654488518,-32758,458,-312.25,-24953,7145,7061.625,-15644,21367,19266,0.395070309,0.377604036,0.277884372,,15,6,0.266666667,0,0,0,0,2,11,2
1465326,100.7383147,76.97638161,106.1501821,94.62162615,84.13451699,87.40701287,88.77710458,433.2592083,106.1501821,76.97638161,100.7383147,132.6396896,52.07327862,115.0936646,1105,0.639465875,3110,-1303,7208,-601,-4718.5,2950.75,4749.5,-17.25,9894.875,1.548110148,1.837345891,1.135773019,,13,5.23,0.485207101,0,0,0,2,6,5,0
1467122,133.9786711,123.0470724,124.4330683,127.1529373,125.4711992,126.473624,125.8687652,628.643966,124.4330683,123.0470724,133.9786711,115.547791,106.3131034,107.4745589,1352,1.392920354,-12794,-9277,-17049.875,-12503.5,-9337.25,-16939.5,-12426,-9063,-16734.875,0.797326513,0.785005229,0.817475324,,14,6.14,0.456747405,0,0,0,0,3,9,5
1467423,135.0407197,125.6885769,92.17832061,117.6358724,125.2574019,124.6646984,126.3792428,209.6341108,92.17832061,125.6885769,135.0407197,165.6730698,139.8806107,109.5833424,874,0.667938931,2680,3403,10035.25,1719.5,3543.25,7748.125,4188,5110.25,11423.625,2.60789208,2.059000208,1.497286021,,12,4.83,1.138888889,0,0,1,4,4,2,1
1467941,125.7812549,121.5867366,121.86892,123.0789705,122.4988648,122.8730665,122.9368554,3661.847212,121.86892,121.5867366,125.7812549,106.407972,91.18174825,83.59482517,1029,0.715,-68433.5,-112001.75,4975.125,-68815,-111145.5,4705.25,-67888,-112361,5145.5,-0.007217063,0.016166777,0.020514946,,21,5.81,0.860879905,0,0,1,1,4,15,8
1468522,151.5540809,151.5540809,151.5540809,151.5540809,151.5540809,151.5540809,151.5540809,446.5966021,151.5540809,151.5540809,151.5540809,185.4355613,185.4355613,185.4355613,1251,1.270417423,-7125,-12081.5,-5554.875,-7125,-12081.5,-5554.875,-7125,-12081.5,-5554.875,0.044603132,0.044603132,0.044603132,,10,4.1,-1,-1,-1,-1,-1,-1,-1,-1
1469172,42.59640918,53.17002762,42.44008019,46.068839,50.14737413,48.7853017,52.26468982,598.4073958,42.44008019,53.17002762,42.59640918,46.09603863,51.67719287,99.16874824,1023,0.751712329,-20451,-21283.5,-82587.75,-11399.5,-16370.75,-63536.375,-6488,-9794,-65360,0.084929634,0.099861046,0.039661035,,31,5.19,1.059313215,0,0,2,7,6,15,1
1471957,71.51056359,78.82253769,53.09193519,67.80834549,75.4102625,73.70296875,76.64632892,481.1855362,53.09193519,78.82253769,71.51056359,173.6514926,149.1604724,75.96663728,1154,0.803125,16014.5,-4705.75,6700.125,16541,-3232.5,4579.25,15706.5,-5581.75,5711.625,1.601985038,1.733608124,0.767601164,,48,5.44,0.787760417,0,0,1,7,13,24,3
1472036,82.33584731,98.6480568,56.32879791,79.10423401,92.12463057,88.94631065,94.53565931,731.0409497,56.32879791,98.6480568,82.33584731,140.5824727,132.8171502,86.56841234,1029,0.761986301,-4336,-12661,-38547.5,3221.5,-8623.25,-31787.125,-3730,-11805,-43463.5,0.086767415,0.060560425,0.285639582,,10,5.6,0.24,0,0,0,0,4,6,0
1475842,124.1466725,74.78409795,70.43846109,89.78974384,84.96482631,89.04810513,89.80063493,171.7531899,70.43846109,74.78409795,124.1466725,180.8505575,115.1869164,102.3170732,1474,1.567944251,-1015.5,2555.75,2135.75,-2488.5,-209,1112.625,-3850.5,-2029,-1239.25,1.383272432,1.341387918,2.383342526,,24,5.42,0.743055556,0,0,0,4,8,10,2
1476236,119.8068693,98.19695405,67.6709913,95.22493821,100.5872475,101.178359,104.0887464,1674.622059,67.6709913,98.19695405,119.8068693,141.1694575,97.37666944,29.20449597,1045,0.747491639,22622.5,-7987.75,-10088.375,19470.5,-17083.75,-5958.875,20527,-23617.5,-3436.75,2.789970423,3.104877538,2.47457224,,13,6,0.307692308,0,0,0,0,2,9,2
1476246,110.7351879,102.5093151,65.42428137,92.88959479,101.5805962,100.7411572,103.4227804,939.0497809,65.42428137,102.5093151,110.7351879,119.0820092,101.1979212,76.01563698,1386,1.038235294,-13714.5,-3150.25,-23625.125,-8086,-2820,-18717.5,-27130.5,-1041.25,-17531.125,-0.093445783,0.005730103,-0.33567639,,10,6.4,0.694214876,0,0,0,1,0,6,4
1476483,178.5817685,162.8881584,29.8977807,123.7892359,156.6227146,152.4196448,162.5753217,641.5434899,29.8977807,162.8881584,178.5817685,69.2922876,75.67417408,49.35684857,1035,0.7278798,34261.5,30976.75,-45255.625,39146.5,25159.25,-37971.375,10098,4342,-8941.5,-0.45593433,-0.434524942,-0.666241883,,45,5.87,0.597222222,0,0,0,3,10,27,8
1476485,71.39991329,98.9740493,108.9199315,93.0979647,93.82988068,91.86321321,94.50164358,165.5861779,108.9199315,98.9740493,71.39991329,116.9232362,137.1128364,147.6086558,976,0.632107023,16379,15025.5,-18184.75,16089,15974.5,-24092.25,12223.5,28690.75,-33656.125,-1.031325328,-1.093602297,-0.957497036,,29,6.03,0.516052319,0,0,0,0,7,14,8
1476495,84.93071786,129.6196205,94.55448736,103.0349419,117.5870572,112.2602135,118.8498476,741.4824707,94.55448736,129.6196205,84.93071786,90.67860638,144.0673536,121.8742198,1005,0.677796327,9734.5,-7059.75,5918.125,8430,-7132,-319,8045,-5831.5,-2742.25,-0.081254146,-0.750758865,-0.568958595,,45,6.09,0.290629244,0,0,0,0,5,33,9
1476501,66.66729692,111.4579991,70.27309651,82.79946418,98.96194586,93.37050026,100.7106314,236.2021709,70.27309651,111.4579991,66.66729692,95.28474981,144.9639706,97.13184683,1142,1.471861472,-8571,-2334.5,7136.75,-9028.5,3595.75,6198.875,-9588,-603,6050,0.548227956,0.519405024,0.717381273,,30,6,0.643598616,0,0,0,2,6,18,8
1476512,111.160201,114.5693385,114.2040936,113.311211,113.8181852,113.5083684,113.7804737,1927.26473,114.2040936,114.5693385,111.160201,113.9305921,117.3292434,116.2026645,1056,0.76,30198.5,31933.25,-12430.375,28826.5,31957.25,-12514.375,27846,31526,-13405,-0.399599838,-0.395186406,-0.373460527,,23,5.78,0.604914934,0,0,0,1,7,11,4
1476520,91.44375272,99.3097157,77.38292886,89.37879909,96.05429796,94.45813907,96.40625732,1208.802026,77.38292886,99.3097157,91.44375272,95.82934612,113.359647,94.66457232,1005,0.677796327,15447,17829.5,-12736.25,15695.5,18832.75,-15417.625,15933,17775.5,-13001.75,-0.290949355,-0.356218386,-0.410233721,,32,5.44,0.955017301,0,0,0,6,12,10,6
1476526,152.0618252,146.3887287,130.2667049,142.9057529,146.4308189,146.2470738,146.7986316,683.5017514,130.2667049,146.3887287,152.0618252,155.0365164,145.9472785,126.2260313,1142,1.471861472,18040.5,-46298,-41922.5,17452.5,-46208,-42434.5,17988,-47793.25,-42210.625,0.114270364,0.141613256,0.179495349,,29,5.86,0.256837099,0,0,0,0,6,21,2
1476527,84.54996783,70.18060487,57.89496394,70.87517888,72.34850816,73.07648133,73.68281546,244.6083425,57.89496394,70.18060487,84.54996783,115.868166,108.5586933,107.2419643,1141,0.849270665,-14712.5,7226.75,18441.875,-13893.5,9123.25,15127.125,-12326.5,7551.75,16953.375,0.409387506,0.449116297,0.503736905,,17,5.47,0.602076125,0,0,0,2,6,8,1
1476533,96.77502098,129.4081019,156.4100573,127.5310601,124.4198501,122.7290336,124.5554871,244.5328494,156.4100573,129.4081019,96.77502098,128.8842269,166.5651639,202.687481,961,0.604340568,18703,21194.5,-23309.75,16487,20919.5,-31525.25,15836,22512,-36386,-0.571226258,-0.561638404,-0.583532573,,22,6.14,0.4,0,0,0,0,3,14,8
1476535,72.37003791,114.9528072,68.03917449,85.12067321,102.5125462,96.87240507,103.8272635,167.160851,68.03917449,114.9528072,72.37003791,113.1528492,155.178335,88.75825061,1005,0.677796327,13460.5,3310.25,473.625,15323.5,4491.75,701.875,16088.5,8774.25,-6825.375,-1.605777422,-13.02009569,-0.717330404,,34,6.26,0.36244898,0,0,0,0,3,20,12
1476810,72.33577098,43.29772958,43.82783407,53.15377821,49.50949073,52.04053587,53.79769227,830.4088676,43.82783407,43.29772958,72.33577098,110.8696775,58.33695652,40.19506564,1000,0.672240803,8307,51871.75,26962.125,5167.5,48186,33668.25,5316,33327.25,26733.375,0.966832398,0.828303602,2.59643369,,25,6.32,0.3776,0,0,0,0,2,13,10
1476883,44.59628472,45.45318813,58.38541035,49.4782944,46.20471691,46.67124735,46.45283988,2163.087923,58.38541035,45.45318813,44.59628472,40.92022727,42.04085227,52.955,1135,0.7734375,-11227.5,10486.25,4085.125,-13155,8913.5,2911.25,-14419,7647.5,821.75,0.559091903,0.783510291,1.447446999,,95,5.17,0.624265928,0,0,2,15,45,31,2
1478364,123.0720374,86.22343631,52.85795201,87.38447523,91.64846093,93.43750282,94.92409043,1006.567439,52.85795201,86.22343631,123.0720374,140.6043172,99.21496744,63.25747034,939,0.54950495,7334.5,2865.25,8836.125,7897.5,-1700.25,2049.875,4835.5,-2260.25,1199.375,-1.226187586,0.449844145,0.497153198,,28,6.14,0.487514863,0,0,0,1,2,17,9
1478368,113.5804003,82.91553825,55.34606946,83.947336,87.44437227,88.94141256,90.06393865,150.8597901,55.34606946,82.91553825,113.5804003,153.0972152,102.1892502,63.94508277,980,0.675213675,-16897.5,-12894.75,2828.125,-16026,-8243,115.5,-13918.5,-6786.25,-833.125,-1.221668236,-0.981404538,-1.032131925,,50,5.76,0.474482249,0,0,0,2,13,31,6
1478478,93.49294929,84.62651752,100.2225466,92.78067114,87.63755422,89.05552794,90.9277718,862.1622688,100.2225466,84.62651752,93.49294929,171.5282215,152.8380537,65.37238255,1047,0.745,-18698.5,9121.75,-6934.125,-17878,10875,-5945,-26379.5,-2180.75,-13953.875,0.625743185,0.550939567,0.672049592,,36,5.44,0.635802469,0,0,0,5,12,17,2
1481786,179.3195125,179.3195125,179.3195125,179.3195125,179.3195125,179.3195125,179.3195125,1180.469435,179.3195125,179.3195125,179.3195125,133.7222382,133.7222382,133.7222382,1446,0.675550406,-17854,-17086,-9127.5,-17854,-17086,-9127.5,-17854,-17086,-9127.5,1.40983635,1.40983635,1.40983635,,17,5.29,0.555555556,0,0,1,0,9,8,0
1482831,73.53301865,111.8529623,120.2430187,101.8763332,104.3119043,101.3517656,106.4323114,5769.310519,120.2430187,111.8529623,73.53301865,71.16051389,81.90790184,66.1798486,1614,0.683003128,-29503.5,-5554.75,-19202.375,-37802,-12408,-29974.5,-15396.5,8142.75,397.875,0.378325551,0.385330965,0.550779435,,12,5.92,0.243055556,0,0,0,0,2,9,1
1483401,124.5575104,115.4290746,106.8604597,115.6156816,116.7511261,117.1816548,118.8150822,15283.9392,106.8604597,115.4290746,124.5575104,123.3646925,107.8634687,91.10240597,835,0.67,-2132.5,-11977.25,-11952.75,3994.5,-11321.75,-10619.625,-830,-2617,1390,-0.530879143,-0.476080961,-0.272015063,,11,4.91,0.666666667,0,0,1,2,8,4,0
1483517,66.56847208,60.37354018,60.13744563,62.3598193,61.67353668,62.19891004,62.65861886,899.8352625,60.13744563,60.37354018,66.56847208,28.79625052,13.39594899,13.27429336,1124,0.781299525,4554.5,-2595.75,-5438.375,4787.5,-1568.25,-4985.625,5130,-1902,-4904,37.01796407,12.88867765,7.735219464,,14,4.86,0.551020408,0,0,0,4,9,0,1
1483652,144.9194455,151.1087949,155.5462803,150.5248402,150.1133257,149.7640528,150.3075195,1523.613169,155.5462803,151.1087949,144.9194455,154.9626049,166.7754118,181.3008625,1119,0.773375594,29219,-37528.5,-25537.25,28095.5,-40334.25,-20896.125,26400.5,-41777.75,-26912.375,2.263653846,0.856422539,0.016509991,,15,5.93,0.375,0,0,0,1,0,13,2
1483661,198.6319814,198.6319814,198.6319814,198.6319814,198.6319814,198.6319814,198.6319814,3002.591759,198.6319814,198.6319814,198.6319814,205.457242,205.457242,205.457242,1114,0.793880837,-25483.5,-73802.75,669.625,-25483.5,-73802.75,669.625,-25483.5,-73802.75,669.625,0.168199203,0.168199203,0.168199203,,36,5.44,1.005113221,0,0,2,5,7,20,3
1483731,84.558492,75.48049467,36.30348594,65.44749087,74.58189687,73.72863688,76.44653475,3425.390807,36.30348594,75.48049467,84.558492,85.77326963,63.45227297,33.89868805,1155,1.037037037,3301,8576.5,-7801.5,360,10447,-15960,2098,6980,-3928.25,-1.148435956,-1.037264882,-13.25920136,,13,6,0.307692308,0,0,0,0,2,9,2
1484735,158.1468091,164.0838454,163.3298676,161.8535073,162.7671942,162.222718,163.4903245,633.7509121,163.3298676,164.0838454,158.1468091,131.3646171,127.7241479,125.2492392,758,1.493421053,-8789,-15730.75,1118.125,-4770,-9967.25,3426.875,-5127.5,-9501.25,3614.375,0.308709186,0.233412769,0.221703035,,21,5.24,1.126033058,0,0,2,1,10,6,3
1486166,166.8628625,72.87725109,59.12048957,99.62020104,91.86535389,99.41067808,111.4879865,447.1484562,59.12048957,72.87725109,166.8628625,82.45708721,18.26922823,7.855218855,1053,0.772727273,-22773,12787.5,13454.25,-35014.5,30100.75,33035.375,-32593.5,29102.25,35126.625,-2.02218478,-1.445489071,-1.104560389,,15,5.2,0.56,0,0,0,3,6,6,0
1486282,102.7291441,80.77444463,78.46484713,87.32281195,85.27526079,87.07560565,97.43176024,1196.090095,78.46484713,80.77444463,102.7291441,68.02332659,46.53982002,44.99117142,1147,0.914858097,7510.5,7307.25,74970.125,18737.5,17659.75,53192.875,15798.5,21208.25,49317.625,-0.004248746,-0.229181029,-0.160164932,,14,5.71,0.204081633,0,0,0,0,4,10,0
1486291,54.46758658,59.07165945,75.02897908,62.85607504,59.24495204,59.5141761,60.19631465,3915.168947,75.02897908,59.07165945,54.46758658,56.62948052,70.87597403,100.119513,1062,0.77,28240.5,30422.25,-42801.375,30178,30812,-34475,33037.5,34605.75,-28676.625,-0.284142746,-0.307170224,-0.377186025,,26,5.19,0.463017751,0,0,0,4,13,9,0
1486489,31.76217417,31.76217417,31.76217417,31.76217417,31.76217417,31.76217417,31.76217417,692.9067696,31.76217417,31.76217417,31.76217417,86.34659459,86.34659459,86.34659459,833,1.501501502,-1207,-712.5,-1371.75,-1207,-712.5,-1371.75,-1207,-712.5,-1371.75,3.797800679,3.797800679,3.797800679,,14,5.29,0.346938776,0,0,0,1,8,5,0
1487062,168.1493446,159.472187,153.3404369,160.3206562,160.8742383,161.3676376,161.2469288,2785.270977,153.3404369,159.472187,168.1493446,152.1585624,139.1578436,130.1852431,937,0.703636364,-38829,2572.5,-18111.125,-40730.5,1010.75,-19794,-42025,-354.5,-21447.125,0.207619021,0.212935029,0.216672423,,10,5.1,0.839506173,0,0,0,2,4,2,1
1487529,65.24783069,65.24783069,65.1129356,65.20286566,65.23809126,65.23245265,65.23871389,152.0670462,65.1129356,65.24783069,65.24783069,88.63405583,88.63405583,88.28226601,1065,1.448275862,-15788,-4683,-18394,-15788,-4683,-18394,-15792,-4677,-18391,-3.234908012,-3.234908012,-3.17797954,,11,5.73,0.6875,0,0,0,1,3,6,2
1488984,133.9342759,114.3506463,96.19198111,114.8256344,117.2030703,118.1360637,119.6181074,917.9709562,96.19198111,114.3506463,133.9342759,157.9615152,117.8906357,94.94916095,968,0.649063032,24451.5,9940.75,22435.875,24449.5,9361.75,24973.875,25073,10238.5,27268.25,-0.69417066,-0.329379142,-0.566641455,,29,5.97,0.565555556,0,0,0,2,3,19,6
1492588,73.04917503,75.17319282,90.79223445,79.6715341,75.84932144,76.31868224,77.00642568,2334.954022,90.79223445,75.17319282,73.04917503,93.57609652,98.9108063,111.0386183,838,0.639921722,-2917.5,2999.25,-3012.875,-4102,2953,-3774.5,-2922.5,4159.75,-4701.625,-2.830120044,-1.347293843,65.6984127,,77,5.78,0.379827964,0,0,0,2,19,50,6
1492597,63.27314531,59.44018051,38.09077897,53.60136826,58.71364204,58.15240521,59.99646283,11860.41648,38.09077897,59.44018051,63.27314531,118.7230837,103.1846869,78.05247015,940,0.640488656,11042.5,25340.75,7153.375,11497.5,22277.25,9057.625,-62,7605,-812,0.321769864,0.307960034,0.444310841,,31,5.58,0.566077003,0,0,0,2,12,14,3
1493474,114.7531657,45.03768083,23.11944532,60.9700973,58.27669632,63.38393197,70.37721404,2002.302177,23.11944532,45.03768083,114.7531657,148.4021856,67.74973607,34.51170143,852,1.455331412,-34905.5,-14563.75,21645.125,-17295,279.5,9616.75,-12958,-2077,6930,1.307574026,0.547785415,0.563448487,,15,4.33,0.888888889,0,0,3,6,4,2,0
1494299,137.947066,168.8112821,83.59150693,130.1166183,156.096682,149.8678271,157.7122577,1428.014702,83.59150693,168.8112821,137.947066,139.6610605,163.8541789,74.73623862,1144,1.072463768,-3281,3847.5,-59.25,-2515,4254.5,984.25,-965.5,4772.25,-97.875,4.098598059,-1.27568686,-0.087351143,,11,6,0.181818182,0,0,0,0,1,9,1
1494302,78.40801979,101.0366442,63.33332661,80.92599687,93.50361913,89.97250731,94.79965835,3104.690975,63.33332661,101.0366442,78.40801979,100.7072731,94.30198209,82.33398193,1091,1.009208103,45450,10956,101473.625,55843.5,18448.75,108016.875,34817.5,5294.75,78001.125,-0.107322857,-0.21272846,-0.022617084,,41,6.37,0.282541322,0,0,0,0,1,25,18
1495373,85.86992146,85.86992146,85.86992146,85.86992146,85.86992146,85.86992146,85.86992146,163.5247392,85.86992146,85.86992146,85.86992146,123.4536173,123.4536173,123.4536173,997,0.66722408,6647,7521,314,6647,7521,314,6647,7521,314,1.01919621,1.01919621,1.01919621,,12,4.92,0.561983471,0,0,0,2,4,5,0
1495534,49.45022967,50.49824041,17.7406685,39.22971286,47.91033663,46.450522,49.45674422,562.5756766,17.7406685,50.49824041,49.45022967,81.81191435,96.18800085,45.34598262,532,0.992509363,10412.5,-3375.75,3897.125,10768.5,-4803.75,4781.125,6455.5,-1890.25,3802.875,0.476718881,0.555228836,1.192175762,,23,5.3,1.081285444,0,0,1,4,8,7,3
1496737,111.6850382,71.82727099,16.90191794,66.80474237,76.3354218,77.48325313,83.22287906,1703.713724,16.90191794,71.82727099,111.6850382,123.4400668,96.78821565,20.67887405,662,0.655,8316,8695,3780,857,-646,-611,2329.5,-742.5,240.75,0.429115488,-0.926635853,0.327432667,,10,4.3,1.580246914,0,0,3,1,2,3,0
